"Probe_Set_ID"	"AT_number"	"Description"	"CO2_pvalue"	"Dev_pvalue"	"CO2byDev_pvalue"	"percentchangeco2_primordia"	"percentchangeco2_expanding"	"percentchangeco2_fullexpand"	"Kmeans_cluster"	"mapman_bin"	"mapman_bin2"	"mapman_bin3"
"250554_at"	"At5g07900"	"RNA.regulation of transcription.unclassified"	0.2583	9.999e-05	0.0033	19.5057392718434	-27.0115484468984	-3.17241354695715	7	"27.3.99"	NA	NA
"250560_at"	"At5g08020"	"DNA.synthesis/chromatin structure"	0.0065	9.999e-05	0.0379	2.91855743969429	-17.7954014617987	-15.9459795726776	7	"28.1"	NA	NA
"250565_at"	"At5g08000"	"not assigned.no ontology"	0.0044	9.999e-05	0.1148	-2.52299323295254	-39.2581400151442	-30.9392250095644	7	"35.1"	NA	NA
"250571_at"	"At5g08200"	"not assigned.no ontology"	0.7785	9.999e-05	0.0125	-3.93196206791945	-5.49516530733775	12.376476477382	4	"35.1"	NA	NA
"250577_at"	"At5g07910"	"not assigned.no ontology"	0.2755	9.999e-05	0.0048	-15.8535764162351	31.912410056324	5.30618845683892	4	"35.1"	NA	NA
"250580_at"	"At5g07440"	"N-metabolism.N-degradation.glutamate dehydrogenase"	0.0164	0.0066	0.4742	6.22755167148193	25.4960163907549	15.1091324560712	3	"12.3.1"	NA	NA
"250582_at"	"At5g07580"	"hormone metabolism.ethylene.signal transduction"	0.2388	9.999e-05	0.0346	-3.84999293631121	0.917931278355019	12.4522037611987	4	"17.5.2"	NA	NA
"250590_at"	"At5g07710"	"DNA.unspecified"	0.9094	9.999e-05	0.0393	-17.0830161775292	7.91229871393062	13.7533886037636	4	"28.99"	NA	NA
"250607_at"	"At5g07370"	"minor CHO metabolism.myo-inositol.InsP-Kinases"	0.0411	9.999e-05	0.0508	-2.8193112699005	14.6134864554564	5.77019922484598	4	"3.4.2"	NA	NA
"250617_at"	"At5g07290"	"cell.division"	0.5663	9.999e-05	0.0073	15.7049458217779	-11.6409537166901	-7.62206123743402	4	"31.2"	NA	NA
"250621_at"	"At5g07250"	"protein.degradation.serine protease"	0.1452	9.999e-05	0.0259	-25.3167101208817	2.33937374158162	3.39868000723284	4	"29.5.5"	NA	NA
"250627_at"	"At5g07360"	"misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases"	0.0266	9.999e-05	0.0594	-4.14209503561656	16.3071775525717	28.0600830936402	4	"26.8"	NA	NA
"250661_at"	"At5g07030"	"RNA.regulation of transcription.putative transcription regulator"	0.0224	9.999e-05	0.0798	-4.8373737757455	-16.3172814141453	-51.823199540778	7	"27.3.67"	NA	NA
"250670_at"	"At5g06860"	"cell wall.degradation.pectate lyases and polygalacturonases"	6e-04	9.999e-05	0.3588	22.102308988856	45.7795358415372	62.1299352309105	6	"10.6.3"	NA	NA
"250675_at"	"At5g06260"	"DNA.synthesis/chromatin structure"	0.0235	9.999e-05	0.8317	5.68962223094967	9.67997784698694	10.4342674008067	2	"28.1"	NA	NA
"250689_at"	"At5g06610"	"not assigned.unknown"	0.1908	9.999e-05	0.0471	-15.3103827196381	32.7782724485397	18.7699759059842	4	"35.2"	NA	NA
"250690_at"	"At5g06530"	"transport.ABC transporters and multidrug resistance systems"	0.1129	9.999e-05	0.0013	25.7294944672071	-13.7485192983014	8.89404486994669	4	"34.16"	NA	NA
"250696_at"	"At5g06790"	"not assigned.unknown"	0.0427	9.999e-05	0.5364	-9.04143471514658	-17.2562870567771	-29.1514736467607	4	"35.2"	NA	NA
"250710_at"	"At5g06100"	"RNA.regulation of transcription.MYB domain transcription factor family"	0.0036	4e-04	0.023	-29.6593102728648	-13.8262923303678	0.00916661038045835	4	"27.3.25"	NA	NA
"250726_at"	"At5g06410"	"stress.abiotic.heat"	0.0439	9.999e-05	0.1384	7.91239028701119	-0.7979761741461	24.0910226169002	7	"20.2.1"	NA	NA
"250728_at"	"At5g06440"	"not assigned.unknown"	0.813	9.999e-05	0.0472	-5.3351994855791	16.9125901222016	-12.402636614061	4	"35.2"	NA	NA
"250732_at"	"At5g06480"	"not assigned.no ontology"	0.0304	0.8624	0.6409	-11.2161249519602	-14.6003939048409	-25.0826812805624	1	"35.1"	NA	NA
"250736_s_at"	"At5g06420"	"protein.degradation.ubiquitin.E3.RING"	0.0949	9.999e-05	0.0356	-0.0337859138095883	-1.08833465298729	16.9153157833403	7	"29.5.11.4.2"	NA	NA
"250738_at"	"At5g05730"	"amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate synthase"	7e-04	0.0014	0.2681	13.1679785984439	10.8242920244434	27.475559431112	6	"13.1.6.5.1"	NA	NA
"250742_at"	"At5g05800"	"not assigned.unknown"	0.205	0.0019	0.0338	7.45706982318812	-2.66028670447385	-19.4826314839349	4	"35.2"	NA	NA
"250753_at"	"At5g05860"	"hormone metabolism.cytokinin.synthesis-degradation"	0.0195	0.1919	0.0731	2.18971993277852	-23.6075988470068	-10.922694851923	1	"17.4.1"	NA	NA
"250763_at"	"At5g06060"	"misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases"	0.0473	0.0339	0.3249	-0.691424223854934	-7.87447074726575	-11.897142207299	4	"26.8"	NA	NA
"250764_at"	"At5g05960"	"misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein"	0.568	9.999e-05	0.0385	-29.4322982099645	40.0086660780274	-14.7137154518933	4	"26.21"	NA	NA
"250767_at"	"At5g05660"	"RNA.regulation of transcription.putative transcription regulator"	0.0721	9.999e-05	0.0354	16.9644086465648	36.6996435339771	-10.9529545746662	7	"27.3.67"	NA	NA
"250768_at"	"At5g05670"	"protein.targeting.secretory pathway.unspecified"	0.0053	9.999e-05	0.1312	-1.01020755308418	-16.2036654157337	-12.1057368299881	7	"29.3.4.99"	NA	NA
"250775_at"	"At5g05460"	"not assigned.no ontology"	0.0015	9.999e-05	0.0904	6.19116449362027	89.8214526426725	69.3643792919464	4	"35.1"	NA	NA
"250777_at"	"At5g05440"	"not assigned.no ontology"	0.0019	0.9458	0.0512	7.02156346938967	36.4536453645365	88.7685618180327	6	"35.1"	NA	NA
"250781_at"	"At5g05410"	"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"	0.0331	9.999e-05	0.3297	20.9915978057079	11.0372054440997	67.3977933535278	4	"27.3.3"	NA	NA
"250812_at"	"At5g04900"	"misc.short chain dehydrogenase/reductase (SDR)"	0.0151	1e-04	0.0689	4.51578783877481	-23.3664644857078	-23.2994397245571	5	"26.22"	NA	NA
"250815_s_at"	"At5g05060"	"not assigned.unknown"	0.0224	9.999e-05	0.7188	-10.461766701362	-23.1067507444165	-17.369903088141	7	"35.2"	NA	NA
"250818_at"	"At5g04930"	"transport.p- and v-ATPases"	6e-04	9.999e-05	0.0503	5.51140858777155	57.9006319328077	29.1911210827031	4	"34.1"	NA	NA
"250824_at"	"At5g05200"	"not assigned.unknown"	0.0131	9.999e-05	0.1789	-1.59483243982698	-10.4970684099867	-16.9638200068858	4	"35.2"	NA	NA
"250827_at"	"At5g05170"	"cell wall.cellulose synthesis.cellulose synthase"	0.0311	9.999e-05	0.6822	-4.41778733135759	-10.8598908566291	-11.1184812528245	4	"10.2.1"	NA	NA
"250829_at"	"At5g04720"	"stress.biotic"	0.0047	9.999e-05	0.2389	7.62088549786077	52.4392731742721	41.7448319914714	4	"20.1"	NA	NA
"250831_at"	"At5g04920"	"protein.targeting.secretory pathway.vacuole"	0.007	9.999e-05	0.2147	2.91827910103378	16.1495720425348	22.008935876627	4	"29.3.4.3"	NA	NA
"250833_at"	"At5g04540"	"protein.postranslational modification"	0.0151	9.999e-05	0.4908	22.2258278493336	7.01551320398661	11.203238623585	4	"29.4"	NA	NA
"250834_at"	"At5g04560"	"RNA.regulation of transcription.Orphan family"	0.5902	0.0024	0.0269	-16.6749238759526	85.9638757184083	-20.9005186232909	4	"27.3.34"	NA	NA
"250836_at"	"At5g04580"	"RNA.regulation of transcription.Orphan family"	0.0089	9.999e-05	0.5562	9.309485823047	24.7621136455662	25.8888300510208	4	"27.3.34"	NA	NA
"250837_at"	"At5g04620"	"secondary metabolism.unspecified"	0.1634	9.999e-05	0.0054	15.8031642037424	-30.4679750239617	-1.7031242098056	7	"16.99"	NA	NA
"250843_at"	"At5g04430"	"RNA.RNA binding"	0.0736	9.999e-05	0.0085	12.4807384249526	-16.6188597476473	-14.4824806611933	5	"27.4"	NA	NA
"250844_at"	"At5g04470"	"not assigned.unknown"	0.5849	9.999e-05	0.0033	-20.464166345736	16.3070790895946	1.40581453099155	7	"35.2"	NA	NA
"250845_at"	"At5g04600"	"RNA.RNA binding"	0.005	9.999e-05	0.0021	6.76819277376479	-32.6301324781892	-8.52431070378932	7	"27.4"	NA	NA
"250846_at"	"At5g04590"	"S-assimilation.sulfite redox"	0.0056	9.999e-05	0.0801	16.4709302485497	-1.28897892046208	17.0340946551736	4	"14.3"	NA	NA
"250849_at"	"At5g04410"	"development.unspecified"	0.0033	0.0014	0.2568	3.35497522370039	15.8615788295876	14.5263362061842	6	"33.99"	NA	NA
"250851_at"	"At5g04420"	"not assigned.no ontology"	0.008	9.999e-05	0.1866	-8.85657228395495	-1.44479584357833	-14.2796296250616	5	"35.1"	NA	NA
"250852_at"	"At5g04670"	"not assigned.unknown"	0.0264	0.0547	0.6671	12.9379909704534	31.7632725713759	14.6033402670571	6	"35.2"	NA	NA
"250854_at"	"At5g04710"	"protein.degradation.aspartate protease"	0.001	9.999e-05	0.0061	1.84443098658405	-18.0179978553594	-9.11071196287696	5	"29.5.4"	NA	NA
"250856_at"	"At5g04810"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.072	9.999e-05	0.0255	3.45994624757732	-2.66029597563009	-21.0207860436173	4	"35.1.5"	NA	NA
"250875_at"	"At5g04020"	"signalling.calcium"	0.0338	9.999e-05	0.4398	5.06577869971068	37.2558929894122	35.9183789225904	4	"30.3"	NA	NA
"250878_at"	"At5g04050"	"DNA.synthesis/chromatin structure"	0.1655	0.089	0.0195	10.4811960307733	66.0292399327425	-19.271193000296	7	"28.1"	NA	NA
"250879_at"	"At5g04060"	"stress.abiotic.drought/salt"	0.0077	9.999e-05	0.0289	0.0173668223557749	-9.48192945560337	-25.6007161971031	7	"20.2.3"	NA	NA
"250885_at"	"At5g03910"	"transport.ABC transporters and multidrug resistance systems"	0.0458	9.999e-05	0.081	5.68968513812491	-16.2795649909135	-17.1323137733242	4	"34.16"	NA	NA
"250887_at"	"At5g04450"	"not assigned.unknown"	0.6336	0.0012	0.0475	29.6949111664925	8.47410391370716	-20.3769726265598	4	"35.2"	NA	NA
"250891_at"	"At5g04530"	"lipid metabolism.FA synthesis and FA elongation.beta ketoacyl CoA synthase"	0.0443	9.999e-05	0.2514	-8.2219340177851	-38.3609674319711	-9.19572740582989	5	"11.1.10"	NA	NA
"250892_at"	"At5g03760"	"cell wall.cellulose synthesis"	0.0407	0.001	0.269	-12.1427755029617	-4.14235608903732	-30.1988040542195	5	"10.2"	NA	NA
"250898_at"	"At5g03300"	"nucleotide metabolism.salvage.nucleoside kinases.adenosine kinase"	0.1226	9.999e-05	0.0405	-2.22558308392513	-14.8314953798741	4.24195853011315	7	"23.3.2.1"	NA	NA
"250900_at"	"At5g03470"	"protein.postranslational modification"	0.0181	9.999e-05	0.2664	-1.6615124039369	-11.999093387524	-15.5322152354817	4	"29.4"	NA	NA
"250912_at"	"At5g03740"	"RNA.regulation of transcription.HDA"	0.7094	9.999e-05	0.0117	7.74836292380086	-21.7239743913255	12.6619312951722	7	"27.3.55"	NA	NA
"250916_at"	"At5g03630"	"redox.ascorbate and glutathione.ascorbate"	0.005	9.999e-05	0.0254	3.31994804348924	9.43277147523861	45.4134705445256	3	"21.2.1"	NA	NA
"250921_at"	"At5g03460"	"not assigned.unknown"	0.0275	9.999e-05	0.0865	-4.54707374346841	27.3784282688035	21.5555727339145	4	"35.2"	NA	NA
"250923_at"	"At5g03455"	"misc.rhodanese"	0.0035	9.999e-05	0.0076	-4.86957157713473	29.9329206016972	15.7733263092099	4	"26.23"	NA	NA
"250929_at"	"At5g03290"	"TCA / org. transformation.other organic acid transformaitons.IDH"	0.0398	9.999e-05	0.3585	1.38013130269603	10.2009734853337	15.1482271814158	4	"8.2.4"	NA	NA
"250930_at"	"At5g03160"	"stress.abiotic.heat"	0.0282	9.999e-05	0.2412	1.58594157413666	15.4701725064349	27.6055338402367	7	"20.2.1"	NA	NA
"250931_at"	"At5g03200"	"protein.degradation.ubiquitin.E3.RING"	0.0472	0.0206	0.0989	7.31189261804209	68.5020338921216	1.26881688670979	2	"29.5.11.4.2"	NA	NA
"250933_at"	"At5g03170"	"cell wall.cell wall proteins.AGPs"	0.0173	9.999e-05	0.1695	-3.06636339925437	-22.7236647905073	-37.912216299318	5	"10.5.1"	NA	NA
"250939_at"	"At5g03040"	"signalling.calcium"	0.0221	3e-04	0.1047	-7.61422409055653	-15.7109284495456	0.977800491721068	4	"30.3"	NA	NA
"250941_at"	"At5g03320"	"protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII"	0.0345	0.3223	0.0966	-1.87782264526688	10.1516541188793	20.816806630741	6	"29.4.1.57"	NA	NA
"250942_at"	"At5g03350"	"misc.myrosinases-lectin-jacalin"	0.0466	0.0024	0.5171	29.9036467221508	38.7192507414438	124.486129126929	4	"26.16"	NA	NA
"250946_at"	"At5g03420"	"protein.postranslational modification.kinase"	0.0473	7e-04	0.0534	9.05076368806388	-24.1406035385899	-17.1042500874308	1	"29.4.1"	NA	NA
"250948_at"	"At5g03490"	"misc.UDP glucosyl and glucoronyl transferases"	0.3948	9.999e-05	0.0419	-21.5069950738916	19.3640311762437	33.638723863302	4	"26.2"	NA	NA
"250954_at"	"At5g03520"	"signalling.G-proteins"	0.0139	9.999e-05	0.4746	3.4949176331324	4.53347624325541	9.4852787561354	4	"30.5"	NA	NA
"250955_at"	"At5g03190"	"not assigned.unknown"	0.0431	0.0097	0.7441	-7.64521725258729	-13.0847832524838	-17.4821056886711	3	"35.2"	NA	NA
"250958_at"	"At5g03260"	"secondary metabolism.simple phenols"	2e-04	9.999e-05	0.0011	4.12733605777745	-28.4625708619619	-53.0305721879125	5	"16.10"	NA	NA
"250974_at"	"At5g02820"	"DNA.synthesis/chromatin structure"	0.2555	9.999e-05	0.0194	4.28639943673927	-36.5118559563332	14.7401393274194	7	"28.1"	NA	NA
"250990_at"	"At5g02290"	"protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII"	0.003	9.999e-05	0.2108	7.0400249081049	40.8641073478104	40.8362894663567	4	"29.4.1.57"	NA	NA
"250998_at"	"At5g02620"	"cell.organisation"	0.0123	9.999e-05	0.0663	-1.59510016740952	37.1009686534947	15.1481923146509	4	"31.1"	NA	NA
"251005_at"	"At5g02590"	"not assigned.no ontology"	0.8876	9.999e-05	0.009	14.2069720814623	-24.6859167515628	19.0517638159124	7	"35.1"	NA	NA
"251013_at"	"At5g02540"	"misc.short chain dehydrogenase/reductase (SDR)"	0.0103	9.999e-05	0.9851	-15.3389176023288	-16.5623571363262	-14.439106026468	7	"26.22"	NA	NA
"251018_at"	"At5g02450"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L36"	0.7603	9.999e-05	0.0136	10.4436292860438	-14.94676906254	9.93081621411922	7	"29.2.1.2.2.36"	NA	NA
"251020_at"	"At5g02270"	"transport.ABC transporters and multidrug resistance systems"	0.126	9.999e-05	0.0473	-19.1613991803212	-9.54288708184109	8.78351670847362	7	"34.16"	NA	NA
"251036_at"	"At5g02160"	"not assigned.unknown"	0.0449	9.999e-05	0.2057	-3.14772355373122	-6.99727049718412	-23.2604734903022	4	"35.2"	NA	NA
"251038_at"	"At5g02240"	"protein.degradation"	0.5594	9.999e-05	0.047	-6.93958416111074	-6.15412535655249	9.00458941824437	3	"29.5"	NA	NA
"251040_at"	"At5g02250"	"RNA.processing.ribonucleases"	0.0173	9.999e-05	0.148	0.73032867905408	-13.9235054283998	-12.5358804959807	5	"27.1.19"	NA	NA
"251054_at"	"At5g01540"	"signalling.receptor kinases.misc"	0.0152	9.999e-05	0.3481	12.3762195788732	60.5231121411036	87.1465538911973	4	"30.2.99"	NA	NA
"251059_at"	"At5g01810"	"protein.postranslational modification"	0.0025	9.999e-05	0.3253	14.4192609453496	41.4691744666796	16.5403700873468	5	"29.4"	NA	NA
"251060_at"	"At5g01820"	"protein.postranslational modification"	9.999e-05	5e-04	0.2196	34.4890961459333	59.0081068802907	84.4133234106849	6	"29.4"	NA	NA
"251063_at"	"At5g01850"	"protein.postranslational modification"	0.0283	9.999e-05	0.1866	-1.34453972853049	29.2020980485289	20.8787896696413	6	"29.4"	NA	NA
"251068_at"	"At5g01920"	"protein.postranslational modification"	0.0113	9.999e-05	0.0229	6.60610269965885	-20.1899687489358	-20.6724603438699	4	"29.4"	NA	NA
"251069_at"	"At5g01930"	"cell wall.degradation.mannan-xylose-arabinose-fucose"	0.0279	2e-04	0.2304	-10.3251490295034	-23.1067169503618	-51.0179573464424	5	"10.6.2"	NA	NA
"251080_at"	"At5g02010"	"signalling.G-proteins"	0.0785	9.999e-05	0.008	18.2180687906425	-15.6727178435806	-28.7911015028418	7	"30.5"	NA	NA
"251082_at"	"At5g01530"	"PS.lightreaction.photosystem II.LHC-II"	0.174	9.999e-05	0.0273	8.29682213467113	-8.53719158405531	-11.2687714266408	4	"1.1.1.1"	NA	NA
"251104_at"	"At5g01720"	"protein.degradation.ubiquitin.E3.SCF.FBOX"	0.014	0.0032	0.5969	14.1679828090286	40.3556959417702	41.1942108982456	3	"29.5.11.4.3.2"	NA	NA
"251109_at"	"At5g01600"	"metal handling.binding, chelation and storage"	0.1257	9.999e-05	0.0389	-0.523202427060613	-7.14400417961338	92.3489671006846	3	"15.2"	NA	NA
"251113_at"	"At5g01370"	"not assigned.unknown"	0.0088	9.999e-05	0.0362	5.11863203466293	-25.6991280772513	-39.8563949858316	5	"35.2"	NA	NA
"251117_at"	"At3g63390"	"not assigned.unknown"	0.0172	9.999e-05	0.2523	3.9689494566155	8.64562030299487	21.5349428663997	7	"35.2"	NA	NA
"251120_at"	"At3g63490"	"protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L1"	0.1216	9.999e-05	0.0468	8.37014758222227	-9.76712207464345	-17.3283639678763	5	"29.2.1.1.1.2.1"	NA	NA
"251122_at"	"At5g01020"	"protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII"	0.0161	0.0017	0.0154	-4.83736618766577	2.29353021595059	-18.825582100468	4	"29.4.1.57"	NA	NA
"251133_at"	"At5g01240"	"transport.amino acids"	0.0011	9.999e-05	0.6162	-11.186069721322	-8.82570606770436	-15.5609673495244	4	"34.3"	NA	NA
"251140_at"	"At5g01090"	"misc.myrosinases-lectin-jacalin"	0.0011	9.999e-05	0.2743	-6.37085848707727	-18.6261554482443	-17.9555210779768	5	"26.16"	NA	NA
"251141_at"	"At5g01075"	"not assigned.unknown"	0.0101	9.999e-05	0.0171	3.21484693181322	-13.6510200364766	-37.0337808375549	7	"35.2"	NA	NA
"251143_at"	"At5g01220"	"lipid metabolism.glycolipid synthesis.sulfolipid synthase"	0.2219	9.999e-05	0.0163	17.0642704942856	-8.94904815773461	-24.9048030290093	4	"11.10.4"	NA	NA
"251150_at"	"At3g63120"	"cell.cycle"	0.0319	0.277	0.5641	-3.98006660926046	-6.9132496746136	-11.7478310498185	4	"31.3"	NA	NA
"251151_at"	"At3g63170"	"not assigned.unknown"	0.0116	2e-04	0.0191	5.90450133931779	-26.1503479398713	-13.2875688716724	5	"35.2"	NA	NA
"251153_at"	"At3g63000"	"not assigned.no ontology"	0.0193	3e-04	0.3629	-2.39090808478888	-14.7353653435171	-10.7567706365234	4	"35.1"	NA	NA
"251157_at"	"At3g63140"	"RNA.regulation of transcription.unclassified"	0.0456	9.999e-05	0.2226	0.220176046081276	-11.4212299207231	-19.1546183899881	4	"27.3.99"	NA	NA
"251169_at"	"At3g63210"	"hormone metabolism.abscisic acid.signal transduction"	0.0303	9.999e-05	0.2771	-29.8258002339635	-2.50631525658059	-16.780717731254	4	"17.1.2"	NA	NA
"251170_at"	"At3g63260"	"protein.postranslational modification"	0.0043	9.999e-05	0.1585	12.1950503168446	15.0020690225937	1.44019609184572	4	"29.4"	NA	NA
"251174_at"	"At3g63200"	"development.storage proteins"	0.0338	9.999e-05	0.204	-4.36918094874632	-13.806808994984	-34.0680723268473	7	"33.1"	NA	NA
"251182_at"	"At3g62600"	"stress.abiotic.heat"	0.0047	0.0697	0.1139	1.55186524897209	47.83265969	41.3615541521411	6	"20.2.1"	NA	NA
"251189_at"	"At3g62650"	"transport.metabolite transporters at the mitochondrial membrane"	0.392	0.0043	0.0484	-12.1725346843915	10.3502525205695	16.9945125896008	3	"34.9"	NA	NA
"251205_at"	"At3g63080"	"redox.ascorbate and glutathione.glutathione"	0.0184	9.999e-05	0.1506	-0.557026549947759	19.4181336272616	25.7401141274057	4	"21.2.2"	NA	NA
"251219_at"	"At3g62390"	"not assigned.unknown"	0.0768	9.999e-05	0.02	6.03053210505281	-3.23013244559198	-30.7516592875749	5	"35.2"	NA	NA
"251221_at"	"At3g62550"	"hormone metabolism.ethylene.induced-regulated-responsive-activated"	0.0289	9.999e-05	0.1697	-6.43429875124465	-4.40162775541906	-24.3691927405447	4	"17.5.3"	NA	NA
"251225_at"	"At3g62660"	"misc.UDP glucosyl and glucoronyl transferases"	0.1347	9.999e-05	9e-04	-22.6545095198624	24.7053467242549	-14.8434597706012	4	"26.2"	NA	NA
"251227_at"	"At3g62700"	"transport.ABC transporters and multidrug resistance systems"	9e-04	9.999e-05	0.022	-15.0953238507048	-4.57396220601295	-36.4023338495022	4	"34.16"	NA	NA
"251230_at"	"At3g62750"	"not assigned.unknown"	0.0427	9.999e-05	0.0843	-1.86089240034873	-5.58063961485556	-30.5875466998755	4	"35.2"	NA	NA
"251237_at"	"At3g62420"	"RNA.regulation of transcription.bZIP transcription factor family"	0.044	0.0459	0.0554	-3.76856725235053	11.8543370561117	10.490394032324	6	"27.3.35"	"35.2"	NA
"251244_at"	"At3g62060"	"cell wall.pectin*esterases.acetyl esterase"	0.0019	9.999e-05	0.0621	-2.29175493995354	-25.2788391118479	-13.8286311707073	7	"10.8.2"	NA	NA
"251278_at"	"At3g61780"	"not assigned.unknown"	0.0331	9.999e-05	0.0327	9.51286974534462	-24.1920158044769	-17.7327734592259	7	"35.2"	NA	NA
"251297_at"	"At3g62020"	"stress.abiotic.unspecified"	6e-04	9.999e-05	0.0048	1.17479071933717	-17.4053882478068	-31.9135412554284	4	"20.2.99"	NA	NA
"251299_at"	"At3g61950"	"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"	0.0031	9.999e-05	0.0035	12.385852772289	-26.78048538389	-42.2848862387155	5	"27.3.6"	NA	NA
"251300_at"	"At3g61980"	"protein.degradation.serine protease"	0.0218	0.0193	0.3513	2.51882447445737	19.7155259282226	12.2814891901446	6	"29.5.5"	NA	NA
"251305_at"	"At3g62030"	"cell.cycle.peptidylprolyl isomerase"	0.0266	9.999e-05	0.1998	0.52596361825624	-12.5729276928767	-13.1112661844942	4	"31.3.1"	NA	NA
"251306_at"	"At3g61260"	"RNA.regulation of transcription.putative transcription regulator"	0.0056	9.999e-05	0.0019	-1.46148458355789	0.191976721110647	-27.3301337804912	4	"27.3.67"	NA	NA
"251308_at"	"At3g61130"	"cell wall.pectin synthesis.homogalacturonan.Galacturonic Acid Trnasferase"	0.0023	0.0755	0.1636	-5.78276134833956	-12.9861285130313	-22.4246312056035	5	"10.4.1.1"	NA	NA
"251313_at"	"At3g61360"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.0598	9.999e-05	0.0239	4.30356510679586	-35.3848392847758	-0.909317107376315	7	"35.1.5"	NA	NA
"251326_at"	"At3g61590"	"protein.degradation.ubiquitin.E3.SCF.FBOX"	0.3618	0.0767	0.0136	30.4107724499401	-17.3308599395213	-24.7272080021105	1	"29.5.11.4.3.2"	NA	NA
"251327_at"	"At3g61540"	"protein.degradation"	0.0426	0.0039	0.3823	2.15506607354982	9.5069773343193	16.8955019760708	6	"29.5"	NA	NA
"251333_at"	"At3g61690"	"not assigned.unknown"	0.0276	0.0022	0.0022	15.1384644221631	-20.4237026307834	-18.7573192729291	5	"35.2"	NA	NA
"251337_at"	"At3g60820"	"protein.degradation.ubiquitin.proteasom"	0.8177	9.999e-05	0.0291	-0.455890407206703	-8.7021953666832	12.2240477228586	7	"29.5.11.20"	NA	NA
