Probe_Set_ID,BINCODE,NAME
249906_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
249907_at,27.3.44,RNA.regulation of transcription.Chromatin Remodeling Factors
249908_at,27.3.67,RNA.regulation of transcription.putative transcription regulator
249909_s_at,31.4,cell.vesicle transport
249910_at,13.1.6.3.1,amino acid metabolism.synthesis.aromatic aa.phenylalanine.arogenate dehydratase / prephenate dehydratase
249911_at,10.2,cell wall.cellulose synthesis
249912_at,35.2,not assigned.unknown
249913_at,26.28,misc.GDSL-motif lipase
249914_at,29.5,protein.degradation
249915_at,35.1,not assigned.no ontology
249916_at,28.1.3,DNA.synthesis/chromatin structure.histone
249917_at,35.1,not assigned.no ontology
249918_at,35.2,not assigned.unknown
249919_at,35.2,not assigned.unknown
249920_at,35.2,not assigned.unknown
249921_at,35.2,not assigned.unknown
249922_at,15,metal handling
249923_at,33.1,development.storage proteins
249924_at,29.4,protein.postranslational modification
249925_at,3.5,minor CHO metabolism.others
249926_at,29.5.11.2,protein.degradation.ubiquitin.E1
249927_at,2.1.2.1,major CHO metabolism.synthesis.starch.AGPase
249928_at,27.1.19,RNA.processing.ribonucleases
249929_at,35.2,not assigned.unknown
249930_at,31.4,cell.vesicle transport
249931_at,33.99,development.unspecified
249932_at,35.2,not assigned.unknown
249933_at,30.5,signalling.G-proteins
249934_at,26.12,misc.peroxidases
249935_at,11.9.4.13,lipid metabolism.lipid degradation.beta-oxidation.acyl CoA reductase
249936_at,35.2,not assigned.unknown
249937_at,29.4,protein.postranslational modification
249938_at,33.99,development.unspecified
249939_at,35.2,not assigned.unknown
249940_at,33.99,development.unspecified
249941_at,35.2,not assigned.unknown
249943_at,35.2,not assigned.unknown
249944_at,33.99,development.unspecified
249945_at,29.2.1.1.3.2.510,protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L10A
249946_at,35.2,not assigned.unknown
249947_at,11.8.1,"lipid metabolism.''exotics'' (steroids, squalene etc).sphingolipids"
249948_at,29.2.3,protein.synthesis.initiation
249949_at,35.2,not assigned.unknown
249950_at,29.4.1.56,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VI
249951_at,22.1.2,polyamine metabolism.synthesis.SAM decarboxylase
249952_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
249953_at,30.11,signalling.light
249954_at,35.2,not assigned.unknown
249955_at,34.2,transporter.sugars
249956_at,35.1.3,not assigned.no ontology.armadillo/beta-catenin repeat family protein
249957_at,26.7,"misc.oxidases - copper, flavone etc."
249958_at,34.99,transport.misc
249959_at,9.1.2,mitochondrial electron transport / ATP synthesis.NADH-DH.localisation not clear
249960_at,33.3,development.squamosa promoter binding like (SPL)
249961_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
249962_at,10.8.1,cell wall.pectin*esterases.PME
249963_at,35.2,not assigned.unknown
249964_at,30.6,signalling.MAP kinases
249965_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
249966_at,27.4,RNA.RNA binding
249967_at,35.2,not assigned.unknown
249968_at,35.2,not assigned.unknown
249969_at,35.1.40,not assigned.no ontology.glycine rich proteins
249970_at,35.1,not assigned.no ontology
249971_at,35.1,not assigned.no ontology
249972_at,17.4.1,hormone metabolism.cytokinin.synthesis-degradation
249973_at,29.4,protein.postranslational modification
249974_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
249975_s_at,29.2.1.1.3.2.33,protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L33
249976_at,27.1.1,RNA.processing.splicing
249977_at,29.6,protein.folding
249978_at,35.2,not assigned.unknown
249979_s_at,23.2,nucleotide metabolism.degradation
249980_at,23.2,nucleotide metabolism.degradation
249981_at,35.2,not assigned.unknown
249982_at,35.2,not assigned.unknown
249983_at,26.16,misc.myrosinases-lectin-jacalin
249984_at,35.2,not assigned.unknown
249985_at,29.4.1.55,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase V
249986_at,35.2,not assigned.unknown
249987_at,35.2,not assigned.unknown
249988_at,35.2,not assigned.unknown
249989_at,35.1,not assigned.no ontology
249990_at,35.1,not assigned.no ontology
249991_at,27.3.11,RNA.regulation of transcription.C2H2 zinc finger family
249992_at,27.3.3,"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"
249993_at,30.5,signalling.G-proteins
249994_at,35.1,not assigned.no ontology
249995_at,29.4.1.57,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
249996_at,21.4,redox.glutaredoxins
249997_at,28.1,DNA.synthesis/chromatin structure
249998_at,31.1,cell.organisation
249999_at,11.9.2,lipid metabolism.lipid degradation.lipases
24-epibrassinolide,17.3.1.1002,hormone metabolism.brassinosteroid.synthesis-degradation
24-epicastasterone,17.3.1.1003,hormone metabolism.brassinosteroid.synthesis-degradation
250000_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
250001_at,31.1,cell.organisation
250002_at,10.5.1,cell wall.cell wall proteins.AGPs
250003_at,35.2,not assigned.unknown
250004_at,20.2.1,stress.abiotic.heat
250005_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
250006_at,19.13,tetrapyrrole synthesis.divinyl chlorophyllide-a 8-vinyl-reductase
250007_at,2.2.2.1,major CHO metabolism.degradation.starch.starch cleavage
250008_at,11.9.2,lipid metabolism.lipid degradation.lipases
250009_at,35.2,not assigned.unknown
250010_at,27.3.3,"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"
250011_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
250012_x_at,17.2.3,hormone metabolism.auxin.induced-regulated-responsive-activated
250013_at,35.2,not assigned.unknown
250014_at,13.1.6.5.2,amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate phosphoribosyltransferase
250015_at,10.1,cell wall.precursor synthesis
250016_at,21.6,redox.dismutases and catalases
250017_at,20.2.1,stress.abiotic.heat
250018_at,35.2,not assigned.unknown
250019_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
250020_at,27.4,RNA.RNA binding
250021_at,29.4,protein.postranslational modification
250022_at,26.22,misc.short chain dehydrogenase/reductase (SDR)
250023_at,26.4.1,"misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase"
250024_at,33.99,development.unspecified
250025_at,34.19.4,transport.Major Intrinsic Proteins.SIP
250026_at,27.3.41,RNA.regulation of transcription.B3 transcription factor family
250027_at,35.2,not assigned.unknown
250028_at,35.2,not assigned.unknown
250029_at,2.1.2.60,major CHO metabolism.synthesis.starch.ADP Glucose Phosphorylase
250030_at,21.1,redox.thioredoxin
250031_at,27.3.20,"RNA.regulation of transcription.G2-like transcription factor family, GARP"
250032_at,12.3.1,N-metabolism.N-degradation.glutamate dehydrogenase
250033_at,29.2.3,protein.synthesis.initiation
250034_at,23.2,nucleotide metabolism.degradation
250035_at,27.3.67,RNA.regulation of transcription.putative transcription regulator
250036_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
250037_at,20.1.7,stress.biotic.PR-proteins
250038_at,20.1.7,stress.biotic.PR-proteins
250039_at,20.1.7,stress.biotic.PR-proteins
250040_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
250042_at,35.2,not assigned.unknown
250043_at,26.28,misc.GDSL-motif lipase
250044_at,20.1.7,stress.biotic.PR-proteins
250045_at,34.99,transport.misc
250046_at,28.1,DNA.synthesis/chromatin structure
250047_at,29.5.9,protein.degradation.AAA type
250048_s_at,29.5.9,protein.degradation.AAA type
250049_at,35.1,not assigned.no ontology
250050_at,30.5,signalling.G-proteins
250051_at,27.3.25,RNA.regulation of transcription.MYB domain transcription factor family
250052_at,35.2,not assigned.unknown
250053_at,34.21,transport.calcium
250054_at,34.21,transport.calcium
250055_at,21.99,redox.misc
250056_at,35.2,not assigned.unknown
250057_at,29.6,protein.folding
250058_at,29.2.1.1.1.2.86,protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.PSRP6
250059_at,26.12,misc.peroxidases
250060_at,28.1,DNA.synthesis/chromatin structure
250061_at,29.6,protein.folding
250062_at,29.5.9,protein.degradation.AAA type
250063_at,20.1,stress.biotic
250064_at,20.1,stress.biotic
250065_at,35.2,not assigned.unknown
250066_at,29.2.99,protein.synthesis.misc
250067_at,35.2,not assigned.unknown
250068_at,35.1.26,not assigned.no ontology.DC1 domain containing protein
250069_at,20.1.7,stress.biotic.PR-proteins
250070_at,35.1.19,not assigned.no ontology.C2 domain-containing protein
250071_at,27.3.41,RNA.regulation of transcription.B3 transcription factor family
250072_at,35.2,not assigned.unknown
250073_at,29.8,protein.assembly and cofactor ligation
250074_at,4.1.2,glycolysis.cytosolic branch.UGPase
250075_at,35.2,not assigned.unknown
250076_at,35.2,not assigned.unknown
250077_at,27.3.99,RNA.regulation of transcription.unclassified
250078_at,28.1,DNA.synthesis/chromatin structure
250079_at,20.2.1,stress.abiotic.heat
250080_at,29.3.3,protein.targeting.chloroplast
250081_at,35.2,not assigned.unknown
250082_at,10.6.3,cell wall.degradation.pectate lyases and polygalacturonases
250083_at,26.9,misc.glutathione S transferases
250084_at,27.3.69,RNA.regulation of transcription.SET-domain transcriptional regulator family
250085_at,35.1,not assigned.no ontology
250086_at,33.99,development.unspecified
250087_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
250088_at,29.5.2,protein.degradation.autophagy
250089_at,27.3.22,"RNA.regulation of transcription.HB,Homeobox transcription factor family"
250090_at,13.1.1.1.1,amino acid metabolism.synthesis.central amino acid metabolism.GABA.Glutamate decarboxylase
250091_at,35.1,not assigned.no ontology
250092_at,35.2,not assigned.unknown
250093_at,35.1,not assigned.no ontology
250094_at,5.2,fermentation.PDC
250095_at,16.1.4.1,secondary metabolism.isoprenoids.carotenoids.phytoene synthase
250096_at,35.2,not assigned.unknown
250097_at,35.2,not assigned.unknown
250098_at,35.2,not assigned.unknown
250099_at,27.3.26,RNA.regulation of transcription.MYB-related transcription factor family
250100_at,12.2.2,N-metabolism.ammonia metabolism.glutamine synthase
250101_at,35.2,not assigned.unknown
250102_at,30.2.3,signalling.receptor kinases.leucine rich repeat III
250103_at,27.3.25,RNA.regulation of transcription.MYB domain transcription factor family
250104_at,35.2,not assigned.unknown
250105_at,28.2,DNA.repair
250106_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
250107_at,20.2,stress.abiotic
250108_at,27.3.22,"RNA.regulation of transcription.HB,Homeobox transcription factor family"
250109_at,17.6.3,hormone metabolism.gibberelin.induced-regulated-responsive-activated
250110_at,26.19,misc.plastocyanin-like
250111_at,13.1.4.1.1,amino acid metabolism.synthesis.branched chain group.common.acetolactate synthase
250112_at,35.2,not assigned.unknown
250113_at,35.2,not assigned.unknown
250114_s_at,11.1.8,lipid metabolism.FA synthesis and FA elongation.acyl coa ligase
250115_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
250116_at,35.2,not assigned.unknown
250117_at,16.1.2.7,secondary metabolism.isoprenoids.mevalonate pathway.isopentenyl pyrophosphate:dimethyllallyl pyrophosphate isomerase
250118_at,35.2,not assigned.unknown
250119_at,27.3.11,RNA.regulation of transcription.C2H2 zinc finger family
250120_at,31.4,cell.vesicle transport
250121_at,29.4.1.57,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
250122_at,35.2,not assigned.unknown
250123_at,17.2.2,hormone metabolism.auxin.signal transduction
250124_at,29.4,protein.postranslational modification
250125_at,11.1.1,lipid metabolism.FA synthesis and FA elongation.Acetyl CoA Carboxylation
250126_at,29.5.11,protein.degradation.ubiquitin
250127_at,35.2,not assigned.unknown
250128_at,27.3.11,RNA.regulation of transcription.C2H2 zinc finger family
250129_at,25,C1-metabolism
250130_at,10.5.5,cell wall.cell wall proteins.RGP
250131_at,35.2,not assigned.unknown
250132_at,27.3.20,"RNA.regulation of transcription.G2-like transcription factor family, GARP"
250133_at,21.1,redox.thioredoxin
250134_at,28.1.1.7,DNA.synthesis/chromatin structure.retrotransposon/transposase.mutator-like transposase
250135_at,35.2,not assigned.unknown
250136_at,27.3.46,RNA.regulation of transcription.DNA methyltransferases
250137_at,27.1,RNA.processing
250138_at,27.1.2,RNA.processing.RNA helicase
250139_at,27.3.46,RNA.regulation of transcription.DNA methyltransferases
250140_at,27.3.46,RNA.regulation of transcription.DNA methyltransferases
250141_at,29.4,protein.postranslational modification
250142_at,10.6.3,cell wall.degradation.pectate lyases and polygalacturonases
250143_at,29.3.4.99,protein.targeting.secretory pathway.unspecified
250144_at,20.2.99,stress.abiotic.unspecified
250145_at,35.2,not assigned.unknown
250146_at,26.1,misc.misc2
250147_at,35.2,not assigned.unknown
250148_at,35.1,not assigned.no ontology
250149_at,16.2.1.7,secondary metabolism.phenylpropanoids.lignin biosynthesis.CCR1
250150_at,35.2,not assigned.unknown
250151_at,34.4,transport.nitrate
250152_at,35.2,not assigned.unknown
250153_at,27.3.32,RNA.regulation of transcription.WRKY domain transcription factor family
250154_at,3.5,minor CHO metabolism.others
250155_at,27.3.6,"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"
250156_at,28.99,DNA.unspecified
250157_at,26.12,misc.peroxidases
250158_at,35.2,not assigned.unknown
250159_at,29.2.1.2.1.9,protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S9
250160_at,27.3.80,RNA.regulation of transcription.zf-HD
250161_at,34.3,transport.amino acids
250162_at,29.5.7,protein.degradation.metalloprotease
250163_at,35.2,not assigned.unknown
250164_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
250165_at,35.1,not assigned.no ontology
250166_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
250167_at,27.3.25,RNA.regulation of transcription.MYB domain transcription factor family
250168_at,35.2,not assigned.unknown
250169_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
250170_at,27.3.69,RNA.regulation of transcription.SET-domain transcriptional regulator family
250171_at,35.1,not assigned.no ontology
250172_at,35.2,not assigned.unknown
250173_at,27.3.25,RNA.regulation of transcription.MYB domain transcription factor family
250174_at,10.5.1,cell wall.cell wall proteins.AGPs
250175_at,35.2,not assigned.unknown
250176_at,26.10,misc.cytochrome P450
250177_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
250178_at,20.2.3,stress.abiotic.drought/salt
250179_at,35.1,not assigned.no ontology
250180_at,26.28,misc.GDSL-motif lipase
250182_at,29.4.1,protein.postranslational modification.kinase
250183_at,27.3.67,RNA.regulation of transcription.putative transcription regulator
250184_at,35.2,not assigned.unknown
250185_at,35.2,not assigned.unknown
250186_at,3.5,minor CHO metabolism.others
250187_at,35.2,not assigned.unknown
250189_at,35.2,not assigned.unknown
250190_at,29.2.1.1.1.1.13,protein.synthesis.ribosomal protein.prokaryotic.chloroplast.30S subunit.S13
250191_at,27.3.52,RNA.regulation of transcription.Global transcription factor group
250192_at,33.99,development.unspecified
250193_at,27.3.30,"RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family"
250194_at,35.2,not assigned.unknown
250195_at,35.2,not assigned.unknown
250196_at,27.1,RNA.processing
250197_at,8.1.4,TCA / org. transformation.TCA.IDH
250198_at,34.16,transport.ABC transporters and multidrug resistance systems
250199_at,11.9.2.1,lipid metabolism.lipid degradation.lipases.triacylglycerol lipase
250200_at,26.12,misc.peroxidases
250201_at,31.1,cell.organisation
250202_at,35.2,not assigned.unknown
250203_at,26.3.3,"misc.gluco-, galacto- and mannosidases.alpha-mannosidase"
250204_at,31.4,cell.vesicle transport
250205_at,35.2,not assigned.unknown
250206_at,34.9,transport.metabolite transporters at the mitochondrial membrane
250207_at,16.8.2.1,secondary metabolism.flavonoids.chalcones.naringenin-chalcone synthase
250208_at,33.99,development.unspecified
250209_at,35.1,not assigned.no ontology
250210_at,35.2,not assigned.unknown
250211_at,35.2,not assigned.unknown
250212_at,27.3.69,RNA.regulation of transcription.SET-domain transcriptional regulator family
250213_at,28.99,DNA.unspecified
250214_at,10.7,cell wall.modification
250215_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
